id_venta,id_cliente,id_producto,id_vendedor,fecha_venta,cantidad,precio_unitario,canal,region,estado_entrega
12361,768,40,33,2024-03-13,4,324.18,APP,Norte,ENTREGADO
12362,454,18,16,2023-10-30,1,370.84,WEB,Norte,PENDIENTE
12363,443,8,29,2024-08-05,1,178.65,TIENDA,Sur,ENTREGADO
12364,277,34,16,2023-02-18,3,379.27,TIENDA,Sur,CANCELADO
12365,424,8,33,2024-07-18,2,138.35,APP,Norte,PENDIENTE
12366,476,29,39,2023-03-20,3,402.32,APP,Centro,CANCELADO
12367,27,13,46,2025-07-28,2,468.0,APP,Centro,ENTREGADO
12368,514,1,47,2023-02-16,3,47.96,APP,Sur,PENDIENTE
12369,464,29,38,2024-06-09,2,359.64,TIENDA,Norte,CANCELADO
12370,363,37,23,2023-04-21,1,66.52,WEB,Centro,ENTREGADO
12371,383,1,26,2024-06-06,2,100.29,TIENDA,Norte,PENDIENTE
12372,751,5,49,2024-03-11,4,376.18,WEB,Norte,PENDIENTE
12373,525,2,17,2024-02-27,5,83.92,TIENDA,Sur,CANCELADO
12374,382,22,38,2023-04-07,4,233.45,TIENDA,Centro,ENTREGADO
12375,184,30,45,2024-04-20,2,135.33,APP,Sur,CANCELADO
12376,194,11,24,2024-11-07,2,282.3,APP,Sur,PENDIENTE
12377,462,29,43,2025-01-07,2,436.37,TIENDA,Norte,CANCELADO
12378,56,3,19,2024-08-05,5,358.04,WEB,Sur,ENTREGADO
12379,230,13,42,2025-04-12,5,186.6,WEB,Sur,CANCELADO
12380,489,3,27,2023-09-17,3,70.73,WEB,Centro,CANCELADO
12381,28,10,2,2023-12-30,2,458.85,APP,Centro,ENTREGADO
12382,583,4,8,2023-09-18,3,173.07,WEB,Norte,PENDIENTE
12383,722,14,15,2024-08-22,4,492.33,TIENDA,Norte,CANCELADO
12384,184,23,41,2023-03-25,5,194.19,TIENDA,Norte,ENTREGADO
12385,425,17,13,2025-02-26,1,196.92,TIENDA,Sur,ENTREGADO
12386,375,1,27,2024-05-30,5,200.6,TIENDA,Centro,CANCELADO
12387,41,15,22,2023-01-17,3,284.99,TIENDA,Norte,PENDIENTE
12388,484,2,47,2023-04-27,1,256.07,APP,Sur,PENDIENTE
12389,260,18,47,2025-01-28,1,382.22,TIENDA,Norte,PENDIENTE
12390,441,39,1,2024-11-08,1,355.69,APP,Centro,PENDIENTE
12391,84,22,5,2024-04-18,5,279.08,APP,Sur,ENTREGADO
12392,46,28,29,2023-07-03,2,39.15,APP,Norte,ENTREGADO
12393,440,30,15,2025-03-16,1,303.14,TIENDA,Centro,CANCELADO
12394,671,13,30,2023-07-06,4,262.53,WEB,Centro,CANCELADO
12395,519,3,46,2025-05-13,4,474.09,TIENDA,Sur,ENTREGADO
12396,438,3,6,2024-02-07,1,307.28,APP,Centro,ENTREGADO
12397,136,26,6,2023-02-16,4,458.6,TIENDA,Centro,ENTREGADO
12398,183,4,23,2023-03-27,4,47.31,APP,Norte,ENTREGADO
12399,709,16,5,2024-03-02,4,35.1,WEB,Norte,PENDIENTE
12400,172,28,22,2025-06-16,3,278.95,WEB,Centro,ENTREGADO
12401,788,8,41,2024-12-22,3,156.88,WEB,Norte,ENTREGADO
12402,590,40,20,2023-11-01,4,385.64,WEB,Norte,CANCELADO
12403,690,16,20,2023-11-18,2,474.94,WEB,Sur,PENDIENTE
12404,539,31,39,2024-08-24,4,95.06,TIENDA,Centro,PENDIENTE
12405,120,23,30,2025-01-11,3,462.51,APP,Sur,CANCELADO
12406,281,2,48,2024-04-10,1,326.42,WEB,Centro,PENDIENTE
12407,308,9,17,2025-02-14,4,350.9,APP,Centro,CANCELADO
12408,708,27,23,2024-11-17,5,162.16,APP,Sur,CANCELADO
12409,277,22,40,2024-04-05,3,257.04,APP,Norte,PENDIENTE
12410,530,34,50,2024-09-30,3,400.86,TIENDA,Sur,CANCELADO
12411,295,9,13,2025-04-07,3,401.41,APP,Centro,PENDIENTE
12412,783,33,46,2023-09-29,1,388.15,TIENDA,Centro,PENDIENTE
12413,53,38,36,2023-12-16,5,341.65,APP,Norte,ENTREGADO
12414,432,34,42,2025-07-29,5,218.74,TIENDA,Norte,CANCELADO
12415,52,35,10,2025-06-11,5,192.75,TIENDA,Centro,ENTREGADO
12416,728,26,38,2025-04-09,3,37.13,WEB,Centro,PENDIENTE
12417,72,7,39,2023-07-11,4,450.49,APP,Centro,CANCELADO
12418,28,27,39,2023-08-05,4,371.78,APP,Sur,ENTREGADO
12419,469,12,4,2023-07-09,5,208.12,APP,Sur,CANCELADO
12420,764,17,19,2023-03-22,3,45.11,APP,Norte,PENDIENTE
12421,547,21,41,2025-02-03,4,137.58,APP,Centro,ENTREGADO
12422,401,22,28,2024-09-10,2,344.26,WEB,Centro,PENDIENTE
12423,201,26,27,2023-09-23,4,385.81,WEB,Centro,ENTREGADO
12424,761,39,23,2025-06-11,4,466.35,WEB,Centro,ENTREGADO
12425,611,13,19,2024-11-20,2,373.88,WEB,Centro,ENTREGADO
12426,466,23,16,2023-04-19,4,334.04,TIENDA,Centro,PENDIENTE
12427,652,30,35,2024-03-20,1,462.54,TIENDA,Norte,CANCELADO
12428,595,17,5,2024-07-01,3,188.43,APP,Sur,CANCELADO
12429,560,27,24,2023-01-19,1,427.17,WEB,Sur,CANCELADO
12430,790,20,5,2023-01-06,1,373.85,WEB,Centro,CANCELADO
12431,379,7,29,2024-02-09,3,224.11,WEB,Centro,CANCELADO
12432,760,4,6,2023-04-30,1,297.57,APP,Centro,PENDIENTE
12433,177,31,41,2023-01-14,4,113.53,TIENDA,Sur,PENDIENTE
12434,52,30,41,2023-06-25,5,64.79,TIENDA,Centro,CANCELADO
12435,79,31,44,2024-11-02,5,157.63,APP,Centro,ENTREGADO
12436,385,4,48,2024-05-03,1,170.9,TIENDA,Sur,PENDIENTE
12437,576,18,48,2024-04-16,5,281.39,WEB,Centro,CANCELADO
12438,8,20,37,2024-12-09,1,86.84,WEB,Sur,PENDIENTE
12439,214,40,29,2024-02-19,3,90.98,WEB,Norte,ENTREGADO
12440,25,40,33,2025-06-08,2,49.28,APP,Centro,PENDIENTE
12441,450,23,27,2024-11-04,1,492.7,APP,Sur,PENDIENTE
12442,768,38,35,2025-02-01,2,208.04,APP,Norte,CANCELADO
12443,755,9,38,2024-09-08,4,101.73,APP,Norte,ENTREGADO
12444,457,16,40,2025-01-13,3,475.01,APP,Sur,CANCELADO
12445,461,21,48,2024-05-13,5,57.37,TIENDA,Norte,PENDIENTE
12446,198,9,6,2023-11-07,1,53.15,TIENDA,Sur,CANCELADO
12447,94,25,46,2024-09-25,1,499.73,WEB,Centro,CANCELADO
12448,719,36,10,2025-04-12,4,240.61,WEB,Sur,CANCELADO
12449,437,14,36,2024-09-23,3,233.8,APP,Centro,CANCELADO
12450,527,17,44,2024-01-05,2,166.19,TIENDA,Centro,PENDIENTE
12451,690,28,7,2024-12-08,3,263.33,APP,Sur,PENDIENTE
12452,378,8,7,2024-11-20,4,400.0,TIENDA,Norte,CANCELADO
12453,587,14,29,2024-12-07,2,448.12,WEB,Centro,PENDIENTE
12454,104,15,16,2024-11-22,2,359.5,WEB,Norte,ENTREGADO
12455,680,39,1,2024-02-09,1,68.32,APP,Norte,PENDIENTE
12456,627,25,48,2025-04-03,1,175.59,TIENDA,Norte,CANCELADO
12457,39,11,35,2023-11-06,3,477.45,APP,Sur,CANCELADO
12458,458,29,47,2023-03-31,2,229.82,WEB,Norte,PENDIENTE
12459,364,3,29,2023-05-09,1,451.75,APP,Sur,ENTREGADO
12460,785,39,38,2023-05-19,2,353.38,APP,Centro,ENTREGADO
12461,135,22,13,2023-01-15,2,113.95,TIENDA,Sur,PENDIENTE
12462,374,37,40,2023-07-15,5,459.54,TIENDA,Sur,ENTREGADO
12463,232,20,12,2023-04-25,1,339.34,TIENDA,Sur,PENDIENTE
12464,39,19,23,2025-04-15,1,69.43,TIENDA,Centro,CANCELADO
12465,47,13,46,2023-01-17,1,203.27,WEB,Sur,PENDIENTE
12466,36,27,16,2024-12-13,5,468.3,WEB,Norte,ENTREGADO
12467,95,19,14,2023-07-12,4,382.04,WEB,Centro,ENTREGADO
12468,361,16,16,2025-05-29,5,169.43,WEB,Centro,ENTREGADO
12469,525,2,6,2023-01-28,4,360.94,TIENDA,Norte,ENTREGADO
12470,146,1,36,2023-08-03,3,192.31,TIENDA,Sur,PENDIENTE
12471,368,3,24,2024-05-07,1,65.21,WEB,Centro,PENDIENTE
12472,65,24,27,2024-10-26,4,253.38,APP,Norte,PENDIENTE
12473,228,38,25,2023-05-29,2,94.35,APP,Norte,PENDIENTE
12474,754,2,40,2024-10-27,4,202.13,WEB,Sur,CANCELADO
12475,520,16,36,2023-09-05,4,230.81,WEB,Centro,CANCELADO
12476,555,29,29,2024-03-22,2,220.62,APP,Norte,PENDIENTE
12477,756,37,31,2025-05-12,3,297.45,TIENDA,Norte,CANCELADO
12478,181,4,3,2024-10-03,1,243.43,APP,Centro,PENDIENTE
12479,501,14,13,2025-05-28,5,73.53,TIENDA,Norte,ENTREGADO
12480,597,17,4,2025-03-19,3,352.34,APP,Centro,ENTREGADO
12481,155,17,11,2024-07-05,5,217.92,WEB,Centro,CANCELADO
12482,787,20,48,2023-07-15,5,323.87,APP,Centro,PENDIENTE
12483,535,29,15,2023-03-30,3,48.45,WEB,Sur,PENDIENTE
12484,627,26,2,2023-11-05,4,119.67,TIENDA,Norte,PENDIENTE
12485,435,38,15,2025-02-27,3,148.92,TIENDA,Norte,PENDIENTE
12486,99,17,6,2024-04-19,5,448.0,TIENDA,Centro,PENDIENTE
12487,616,12,47,2023-06-01,3,54.29,APP,Norte,CANCELADO
12488,372,28,13,2024-04-30,2,378.17,TIENDA,Sur,PENDIENTE
12489,563,9,35,2024-03-08,4,93.94,TIENDA,Norte,ENTREGADO
12490,362,32,44,2023-01-23,4,232.17,WEB,Norte,CANCELADO
12491,112,34,44,2023-04-30,5,152.98,TIENDA,Centro,ENTREGADO
12492,453,16,49,2023-06-20,4,372.47,TIENDA,Sur,ENTREGADO
12493,756,31,40,2025-07-13,5,42.03,TIENDA,Sur,ENTREGADO
12494,169,27,13,2023-06-06,2,183.8,TIENDA,Sur,CANCELADO
12495,584,29,12,2025-01-26,5,481.82,WEB,Sur,ENTREGADO
12496,139,1,16,2024-12-20,2,161.74,TIENDA,Sur,PENDIENTE
12497,231,27,43,2024-03-31,2,372.67,APP,Sur,PENDIENTE
12498,239,32,41,2024-05-11,4,480.77,APP,Norte,ENTREGADO
12499,253,11,20,2024-04-27,4,118.41,APP,Sur,PENDIENTE
12500,436,35,40,2023-01-21,5,291.72,APP,Sur,CANCELADO
12501,561,2,13,2025-05-30,5,83.01,WEB,Norte,CANCELADO
12502,422,1,34,2024-04-05,4,323.0,TIENDA,Sur,ENTREGADO
12503,303,6,19,2024-08-22,5,192.36,WEB,Sur,PENDIENTE
12504,72,7,45,2023-09-06,3,217.53,WEB,Norte,ENTREGADO
12505,263,2,27,2023-07-26,5,250.08,TIENDA,Sur,CANCELADO
12506,222,2,29,2023-10-29,3,424.2,TIENDA,Centro,CANCELADO
12507,77,5,19,2024-08-06,5,292.38,APP,Norte,CANCELADO
12508,62,13,43,2025-04-29,3,431.39,APP,Norte,PENDIENTE
12509,471,19,27,2025-05-03,2,490.45,WEB,Norte,CANCELADO
12510,157,19,2,2024-02-06,1,318.46,APP,Norte,ENTREGADO
12511,125,1,40,2023-02-22,5,358.66,WEB,Norte,PENDIENTE
12512,741,35,39,2023-12-08,5,231.82,TIENDA,Sur,CANCELADO
12513,161,18,1,2023-01-09,2,265.82,TIENDA,Centro,ENTREGADO
12514,541,32,14,2023-04-16,4,468.37,WEB,Norte,CANCELADO
12515,626,32,8,2024-10-07,4,413.31,WEB,Centro,ENTREGADO
12516,591,8,27,2025-05-17,4,255.06,TIENDA,Centro,ENTREGADO
12517,535,11,33,2024-12-31,2,83.22,WEB,Sur,ENTREGADO
12518,106,20,31,2024-03-18,1,57.95,APP,Norte,ENTREGADO
12519,131,8,30,2024-03-01,4,301.65,WEB,Centro,CANCELADO
12520,357,28,25,2025-05-18,4,241.08,WEB,Norte,PENDIENTE
12521,685,21,49,2024-05-22,5,339.97,TIENDA,Norte,ENTREGADO
12522,776,38,36,2025-01-24,2,266.29,WEB,Sur,ENTREGADO
12523,797,38,38,2024-08-15,2,262.14,APP,Centro,ENTREGADO
12524,2,6,1,2024-09-02,3,333.68,WEB,Sur,CANCELADO
12525,233,2,31,2025-01-18,5,198.41,WEB,Centro,CANCELADO
12526,369,10,35,2024-07-21,3,55.7,APP,Norte,ENTREGADO
12527,251,9,21,2023-10-25,3,255.5,WEB,Centro,ENTREGADO
12528,108,3,34,2023-02-07,1,127.64,WEB,Sur,PENDIENTE
12529,276,2,17,2024-05-14,4,437.48,APP,Sur,CANCELADO
12530,180,36,9,2024-02-14,2,373.88,TIENDA,Norte,ENTREGADO
12531,725,8,29,2024-05-12,3,387.55,WEB,Norte,CANCELADO
12532,293,9,8,2024-06-09,5,266.63,APP,Norte,CANCELADO
12533,584,26,19,2024-08-28,2,279.77,APP,Centro,ENTREGADO
12534,795,34,47,2025-01-12,4,124.49,WEB,Sur,ENTREGADO
12535,175,30,6,2024-09-18,2,342.04,WEB,Norte,PENDIENTE
12536,123,38,24,2024-11-25,1,339.36,TIENDA,Centro,PENDIENTE
12537,227,8,6,2025-07-15,4,281.45,TIENDA,Centro,CANCELADO
12538,444,3,40,2025-04-16,4,338.76,TIENDA,Norte,ENTREGADO
12539,428,11,3,2025-06-07,2,487.6,WEB,Norte,CANCELADO
12540,83,25,31,2024-05-14,5,480.56,TIENDA,Sur,PENDIENTE
12541,765,5,31,2023-08-26,3,480.06,TIENDA,Sur,CANCELADO
12542,658,12,12,2025-01-01,3,66.18,TIENDA,Sur,ENTREGADO
12543,632,30,8,2023-03-04,3,404.86,WEB,Centro,CANCELADO
12544,65,27,43,2024-06-24,2,456.38,APP,Centro,ENTREGADO
12545,281,5,26,2023-01-20,5,431.53,TIENDA,Centro,PENDIENTE
12546,795,20,26,2024-03-08,2,167.54,TIENDA,Norte,PENDIENTE
12547,391,21,15,2024-08-13,3,223.6,TIENDA,Centro,ENTREGADO
12548,428,3,13,2023-11-20,3,92.04,WEB,Centro,ENTREGADO
12549,618,4,22,2024-07-20,3,305.45,WEB,Centro,ENTREGADO
12550,107,24,13,2023-03-07,5,28.27,APP,Norte,CANCELADO
12551,548,7,46,2023-10-02,1,368.7,TIENDA,Sur,PENDIENTE
12552,659,24,9,2025-07-03,3,102.97,WEB,Norte,PENDIENTE
12553,262,11,24,2024-10-25,3,386.83,WEB,Sur,ENTREGADO
12554,159,2,3,2024-03-03,5,181.33,WEB,Sur,CANCELADO
12555,265,6,23,2025-06-29,2,497.01,TIENDA,Sur,ENTREGADO
12556,468,7,12,2024-04-29,4,215.83,TIENDA,Sur,PENDIENTE
12557,202,38,41,2023-04-30,4,413.2,TIENDA,Centro,PENDIENTE
12558,155,18,44,2024-05-21,5,120.77,WEB,Sur,ENTREGADO
12559,13,9,11,2024-09-29,1,267.48,TIENDA,Sur,ENTREGADO
12560,297,28,19,2024-10-23,2,356.58,TIENDA,Centro,PENDIENTE
12561,498,19,9,2023-12-22,3,271.14,WEB,Sur,ENTREGADO
12562,597,4,37,2024-04-04,2,378.81,APP,Centro,ENTREGADO
12563,792,4,10,2024-12-15,1,325.7,WEB,Norte,ENTREGADO
12564,245,13,9,2024-03-22,3,334.86,APP,Sur,CANCELADO
12565,300,28,33,2023-01-22,5,88.36,APP,Norte,ENTREGADO
12566,362,11,13,2023-06-15,5,421.54,TIENDA,Sur,PENDIENTE
12567,354,2,20,2023-10-22,3,52.7,APP,Norte,PENDIENTE
12568,521,6,44,2025-01-13,3,147.35,WEB,Centro,ENTREGADO
12569,386,12,11,2023-07-16,5,482.19,TIENDA,Sur,ENTREGADO
12570,759,40,41,2024-04-25,1,364.79,TIENDA,Sur,ENTREGADO
12571,312,37,29,2023-12-19,1,458.56,TIENDA,Sur,ENTREGADO
12572,414,24,47,2024-03-24,5,29.41,TIENDA,Sur,PENDIENTE
12573,278,9,13,2023-08-26,2,99.0,APP,Norte,PENDIENTE
12574,750,26,44,2024-06-03,1,489.55,TIENDA,Sur,PENDIENTE
12575,715,4,14,2023-08-13,1,335.29,WEB,Sur,PENDIENTE
12576,759,4,9,2024-08-24,1,87.86,WEB,Centro,CANCELADO
12577,747,34,42,2025-07-19,4,317.61,TIENDA,Norte,CANCELADO
12578,593,22,38,2024-12-02,4,187.95,WEB,Centro,ENTREGADO
12579,356,13,19,2023-12-14,3,356.25,APP,Sur,CANCELADO
12580,525,15,42,2024-09-08,1,439.0,WEB,Norte,PENDIENTE
12581,16,40,47,2025-05-23,4,455.6,APP,Centro,CANCELADO
12582,45,38,8,2025-05-12,1,55.12,TIENDA,Norte,ENTREGADO
12583,321,2,18,2025-01-02,1,61.69,TIENDA,Sur,CANCELADO
12584,651,2,34,2024-11-03,3,105.3,TIENDA,Sur,PENDIENTE
12585,326,8,36,2024-04-24,5,171.46,TIENDA,Sur,CANCELADO
12586,148,38,9,2023-05-15,5,277.41,APP,Norte,CANCELADO
12587,355,18,16,2025-06-23,1,452.91,APP,Norte,ENTREGADO
12588,236,29,5,2023-10-28,3,138.66,TIENDA,Centro,CANCELADO
12589,703,11,15,2025-01-10,4,286.73,WEB,Sur,ENTREGADO
12590,613,6,24,2024-12-29,2,314.43,TIENDA,Norte,PENDIENTE
12591,105,9,47,2024-02-04,3,451.25,TIENDA,Sur,ENTREGADO
12592,474,22,44,2024-03-02,1,487.69,TIENDA,Centro,PENDIENTE
12593,762,25,48,2025-05-03,5,166.75,APP,Sur,CANCELADO
12594,396,31,43,2024-11-20,4,249.71,TIENDA,Sur,ENTREGADO
12595,446,21,39,2024-10-30,3,298.11,APP,Norte,CANCELADO
12596,606,38,25,2025-01-22,5,470.1,TIENDA,Norte,ENTREGADO
12597,220,19,16,2024-01-04,3,413.03,WEB,Sur,PENDIENTE
12598,442,10,42,2025-03-26,2,340.56,TIENDA,Centro,ENTREGADO
12599,645,37,22,2024-04-28,3,245.75,APP,Norte,PENDIENTE
12600,667,12,50,2025-03-29,2,474.17,WEB,Norte,PENDIENTE
12601,28,19,16,2025-05-14,4,110.12,TIENDA,Norte,CANCELADO
12602,794,2,33,2023-06-15,1,62.05,TIENDA,Centro,PENDIENTE
12603,475,15,5,2024-09-28,1,91.52,WEB,Centro,ENTREGADO
12604,628,38,7,2023-08-01,2,52.47,APP,Centro,CANCELADO
12605,305,8,18,2023-10-17,4,188.91,WEB,Sur,ENTREGADO
12606,746,35,6,2024-12-08,3,326.5,TIENDA,Centro,CANCELADO
12607,405,38,49,2025-02-06,3,416.4,TIENDA,Centro,CANCELADO
12608,513,30,12,2023-03-30,4,161.29,TIENDA,Centro,PENDIENTE
12609,502,9,44,2024-11-14,2,82.82,TIENDA,Centro,CANCELADO
12610,348,30,33,2024-05-09,2,442.79,WEB,Norte,ENTREGADO
12611,240,19,34,2023-05-13,1,222.64,APP,Norte,ENTREGADO
12612,570,29,21,2023-06-27,1,264.12,WEB,Sur,PENDIENTE
12613,695,2,18,2023-07-24,4,120.58,WEB,Sur,CANCELADO
12614,337,28,14,2023-06-10,3,38.27,APP,Centro,CANCELADO
12615,26,8,42,2024-09-12,5,266.77,WEB,Centro,ENTREGADO
12616,409,25,30,2024-05-18,2,192.04,APP,Norte,CANCELADO
12617,77,10,46,2023-04-14,4,236.24,TIENDA,Centro,PENDIENTE
12618,217,22,3,2025-03-23,5,112.32,APP,Norte,ENTREGADO
12619,328,35,13,2024-03-01,4,109.12,WEB,Sur,ENTREGADO
12620,774,24,37,2024-05-20,3,239.47,TIENDA,Centro,ENTREGADO
12621,23,26,19,2023-11-07,5,128.38,TIENDA,Centro,ENTREGADO
12622,756,31,37,2023-08-29,2,107.11,TIENDA,Norte,ENTREGADO
12623,670,23,13,2023-08-03,4,89.84,APP,Sur,PENDIENTE
12624,718,2,15,2024-07-24,4,222.87,TIENDA,Sur,CANCELADO
12625,310,39,26,2023-02-18,1,310.62,APP,Sur,CANCELADO
12626,599,33,6,2023-01-19,3,218.04,TIENDA,Centro,PENDIENTE
12627,267,24,27,2024-01-03,4,461.33,TIENDA,Centro,CANCELADO
12628,415,12,12,2025-06-21,2,333.25,TIENDA,Norte,ENTREGADO
12629,646,37,48,2023-09-25,5,206.89,WEB,Norte,CANCELADO
12630,267,9,25,2024-01-01,1,199.05,TIENDA,Centro,PENDIENTE
12631,333,3,50,2024-11-24,5,158.08,WEB,Norte,PENDIENTE
12632,780,23,47,2023-06-12,5,179.9,WEB,Sur,ENTREGADO
12633,450,24,16,2023-06-28,1,194.98,WEB,Norte,CANCELADO
12634,565,33,46,2025-04-27,4,156.67,WEB,Sur,PENDIENTE
12635,611,30,16,2025-05-30,3,68.64,TIENDA,Norte,ENTREGADO
12636,247,38,3,2025-07-04,3,252.75,WEB,Sur,PENDIENTE
12637,36,2,34,2024-05-30,5,236.92,TIENDA,Sur,ENTREGADO
12638,401,40,24,2023-02-02,5,368.35,WEB,Sur,CANCELADO
12639,28,22,42,2025-04-06,3,459.57,WEB,Centro,CANCELADO
12640,220,11,46,2023-03-07,2,313.9,WEB,Sur,CANCELADO
12641,406,12,23,2023-12-12,2,370.51,TIENDA,Sur,ENTREGADO
12642,614,19,30,2024-03-16,5,264.91,WEB,Sur,ENTREGADO
12643,775,20,49,2023-04-27,3,214.12,TIENDA,Sur,CANCELADO
12644,271,9,21,2024-09-24,1,43.99,WEB,Norte,ENTREGADO
12645,736,18,17,2023-08-21,4,202.12,APP,Norte,PENDIENTE
12646,651,18,18,2023-05-04,1,265.68,TIENDA,Sur,ENTREGADO
12647,792,40,3,2024-07-29,2,166.27,APP,Centro,CANCELADO
12648,511,36,47,2023-08-18,2,196.42,APP,Sur,CANCELADO
12649,286,27,12,2024-05-13,2,187.05,APP,Norte,PENDIENTE
12650,454,13,16,2023-09-22,5,283.23,APP,Norte,PENDIENTE
12651,762,8,38,2023-12-15,5,481.52,WEB,Centro,CANCELADO
12652,317,23,14,2025-03-14,1,114.11,TIENDA,Sur,CANCELADO
12653,590,13,27,2023-12-30,1,190.14,WEB,Sur,CANCELADO
12654,297,7,18,2025-02-26,1,497.99,WEB,Norte,ENTREGADO
12655,338,40,20,2023-02-17,2,204.6,TIENDA,Sur,CANCELADO
12656,307,2,35,2025-02-27,4,397.87,TIENDA,Sur,PENDIENTE
12657,428,3,17,2025-06-17,4,209.18,TIENDA,Centro,CANCELADO
12658,351,39,20,2024-07-24,3,256.47,TIENDA,Sur,ENTREGADO
12659,511,23,6,2023-10-01,3,390.78,WEB,Norte,CANCELADO
12660,525,7,26,2025-07-06,2,284.83,TIENDA,Norte,CANCELADO
12661,492,4,7,2023-06-04,3,246.91,WEB,Sur,ENTREGADO
12662,594,8,38,2025-05-23,4,85.77,APP,Centro,PENDIENTE
12663,9,32,12,2024-12-07,5,499.52,TIENDA,Sur,ENTREGADO
12664,497,19,17,2025-06-13,2,109.77,TIENDA,Sur,ENTREGADO
12665,725,12,21,2024-06-11,5,236.3,APP,Sur,CANCELADO
12666,560,10,6,2024-09-10,3,319.86,APP,Centro,ENTREGADO
12667,561,14,47,2024-11-16,5,45.17,WEB,Sur,ENTREGADO
12668,440,27,37,2023-04-17,1,109.63,APP,Centro,PENDIENTE
12669,552,21,25,2024-12-24,2,404.8,WEB,Norte,CANCELADO
12670,792,20,15,2023-02-21,2,329.4,TIENDA,Centro,ENTREGADO
12671,738,4,11,2024-03-24,3,214.96,WEB,Centro,PENDIENTE
12672,108,19,9,2025-03-29,4,314.07,TIENDA,Sur,CANCELADO
12673,245,29,4,2024-04-13,5,232.91,APP,Sur,ENTREGADO
12674,255,7,3,2025-05-11,5,276.26,WEB,Sur,ENTREGADO
12675,33,33,13,2025-02-12,5,226.49,TIENDA,Norte,ENTREGADO
12676,23,8,32,2023-04-24,5,41.61,TIENDA,Centro,ENTREGADO
12677,566,11,6,2023-04-19,3,177.11,APP,Sur,CANCELADO
12678,49,33,1,2025-03-11,5,260.18,TIENDA,Sur,CANCELADO
12679,462,25,42,2024-09-17,1,253.39,APP,Norte,CANCELADO
12680,590,33,5,2024-09-16,5,50.32,APP,Centro,CANCELADO
12681,336,36,2,2025-03-11,1,394.6,APP,Centro,CANCELADO
12682,358,26,22,2025-05-28,5,200.99,TIENDA,Norte,PENDIENTE
12683,122,36,32,2023-04-15,4,433.96,APP,Norte,CANCELADO
12684,444,11,48,2025-04-23,5,216.0,APP,Centro,CANCELADO
12685,359,30,41,2024-07-29,2,413.9,WEB,Centro,ENTREGADO
12686,602,33,50,2023-02-12,5,144.08,WEB,Norte,CANCELADO
12687,346,10,49,2024-06-03,4,475.46,WEB,Sur,PENDIENTE
12688,193,29,7,2023-04-18,5,124.76,APP,Centro,PENDIENTE
12689,416,25,21,2023-06-21,4,105.68,APP,Sur,PENDIENTE
12690,377,32,17,2024-10-07,1,139.73,APP,Norte,ENTREGADO
12691,463,4,20,2023-05-01,3,63.03,WEB,Sur,ENTREGADO
12692,756,39,1,2025-06-10,3,103.31,TIENDA,Norte,PENDIENTE
12693,661,34,32,2023-07-30,1,63.55,TIENDA,Sur,CANCELADO
12694,146,22,40,2025-07-21,5,115.03,TIENDA,Norte,CANCELADO
12695,478,13,32,2024-01-06,2,88.15,WEB,Centro,PENDIENTE
12696,653,36,20,2023-06-10,2,391.52,WEB,Sur,PENDIENTE
12697,408,6,10,2025-01-15,4,308.68,TIENDA,Sur,ENTREGADO
12698,286,17,6,2023-10-27,5,161.87,TIENDA,Centro,ENTREGADO
12699,111,26,41,2024-12-26,4,42.72,APP,Centro,CANCELADO
12700,620,24,33,2024-03-28,5,388.89,WEB,Centro,ENTREGADO
12701,793,9,10,2025-02-19,5,399.21,TIENDA,Centro,PENDIENTE
12702,50,2,25,2024-06-02,5,449.24,APP,Sur,CANCELADO
12703,14,20,24,2024-05-25,2,250.63,TIENDA,Sur,PENDIENTE
12704,134,27,31,2025-01-20,4,464.78,APP,Sur,PENDIENTE
12705,588,6,29,2025-06-10,1,384.05,WEB,Sur,PENDIENTE
12706,596,27,12,2023-04-12,1,22.2,APP,Centro,CANCELADO
12707,343,24,43,2023-06-07,3,389.72,APP,Sur,CANCELADO
12708,670,15,37,2024-10-24,2,492.95,APP,Sur,PENDIENTE
12709,286,33,42,2024-01-08,1,380.0,APP,Sur,ENTREGADO
12710,314,10,50,2023-12-09,1,483.41,APP,Norte,CANCELADO
12711,606,21,9,2025-04-18,4,280.94,WEB,Norte,CANCELADO
12712,297,6,29,2023-05-22,3,208.88,TIENDA,Norte,ENTREGADO
12713,606,30,3,2023-05-06,4,285.19,APP,Norte,PENDIENTE
12714,569,23,4,2025-05-18,2,20.92,APP,Sur,ENTREGADO
12715,164,36,21,2023-07-26,4,254.33,TIENDA,Norte,PENDIENTE
12716,497,3,6,2024-03-25,5,331.87,TIENDA,Sur,PENDIENTE
12717,610,26,2,2024-03-01,4,298.82,APP,Sur,PENDIENTE
12718,16,34,37,2025-02-26,2,201.64,TIENDA,Sur,CANCELADO
12719,344,30,20,2025-02-26,3,480.13,TIENDA,Sur,PENDIENTE
12720,78,18,45,2023-01-07,4,401.68,WEB,Norte,ENTREGADO
12721,346,17,33,2023-09-09,1,426.06,APP,Sur,PENDIENTE
12722,72,21,14,2025-05-04,2,208.66,APP,Sur,ENTREGADO
12723,270,24,20,2025-04-08,1,78.96,APP,Sur,CANCELADO
12724,287,4,43,2024-04-30,4,114.82,WEB,Centro,PENDIENTE
12725,66,25,2,2023-12-16,3,230.23,WEB,Centro,CANCELADO
12726,68,24,47,2023-10-21,3,161.66,APP,Sur,ENTREGADO
